date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2018-11-15,Rice (imported) - Retail,KG,cereals and tubers,567.0,XAF,Chad,,0,National Average,1965,64,15,5,1,1965_64_15_5,
2018-10-15,Millet - Retail,KG,cereals and tubers,191.0,XAF,Chad,,0,National Average,1965,73,15,5,1,1965_73_15_5,
2018-11-15,Millet - Retail,KG,cereals and tubers,175.0,XAF,Chad,,0,National Average,1965,73,15,5,1,1965_73_15_5,
2018-10-15,Sorghum (red) - Retail,KG,cereals and tubers,172.0,XAF,Chad,,0,National Average,1965,282,15,5,1,1965_282_15_5,
2018-11-15,Sorghum (red) - Retail,KG,cereals and tubers,147.0,XAF,Chad,,0,National Average,1965,282,15,5,1,1965_282_15_5,
2014-04-15,Exchange rate - Retail,USD/LCU,non-food,476.1905,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2014-05-15,Exchange rate - Retail,USD/LCU,non-food,476.1905,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2014-06-15,Exchange rate - Retail,USD/LCU,non-food,483.0918,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2014-07-15,Exchange rate - Retail,USD/LCU,non-food,483.0918,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2014-08-15,Exchange rate - Retail,USD/LCU,non-food,492.6108,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2014-09-15,Exchange rate - Retail,USD/LCU,non-food,507.6142,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2014-10-15,Exchange rate - Retail,USD/LCU,non-food,518.1347,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2014-11-15,Exchange rate - Retail,USD/LCU,non-food,526.3158,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2014-12-15,Exchange rate - Retail,USD/LCU,non-food,531.9149,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2015-01-15,Exchange rate - Retail,USD/LCU,non-food,561.7978,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2015-02-15,Exchange rate - Retail,USD/LCU,non-food,578.0347,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2015-03-15,Exchange rate - Retail,USD/LCU,non-food,602.4096,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2015-04-15,Exchange rate - Retail,USD/LCU,non-food,606.0606,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2015-05-15,Exchange rate - Retail,USD/LCU,non-food,588.2353,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2015-06-15,Exchange rate - Retail,USD/LCU,non-food,584.7953,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2015-07-15,Exchange rate - Retail,USD/LCU,non-food,595.2381,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2015-08-15,Exchange rate - Retail,USD/LCU,non-food,588.2353,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2015-09-15,Exchange rate - Retail,USD/LCU,non-food,584.7953,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2015-10-15,Exchange rate - Retail,USD/LCU,non-food,584.7953,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2015-11-15,Exchange rate - Retail,USD/LCU,non-food,609.7561,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2015-12-15,Exchange rate - Retail,USD/LCU,non-food,602.4096,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2016-01-15,Exchange rate - Retail,USD/LCU,non-food,602.4096,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2016-02-15,Exchange rate - Retail,USD/LCU,non-food,591.716,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2016-03-15,Exchange rate - Retail,USD/LCU,non-food,591.716,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2016-04-15,Exchange rate - Retail,USD/LCU,non-food,578.0347,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2016-05-15,Exchange rate - Retail,USD/LCU,non-food,578.0347,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2016-06-15,Exchange rate - Retail,USD/LCU,non-food,584.7953,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2016-07-15,Exchange rate - Retail,USD/LCU,non-food,591.716,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2016-08-15,Exchange rate - Retail,USD/LCU,non-food,584.7953,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2016-09-15,Exchange rate - Retail,USD/LCU,non-food,584.7953,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2016-10-15,Exchange rate - Retail,USD/LCU,non-food,595.2381,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2016-11-15,Exchange rate - Retail,USD/LCU,non-food,606.0606,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2016-12-15,Exchange rate - Retail,USD/LCU,non-food,621.118,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2017-01-15,Exchange rate - Retail,USD/LCU,non-food,617.284,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2017-02-15,Exchange rate - Retail,USD/LCU,non-food,617.284,XAF,Chad,,0,National Average,1965,305,15,56,8,1965_305_15_56,
2018-11-15,"Livestock (goat, medium-sized castrated male) - Retail",Head,"meat, fish and eggs",12426.0,XAF,Chad,,0,National Average,1965,477,15,61,2,1965_477_15_61,
2015-10-15,Rice (imported) - Retail,KG,cereals and tubers,780.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2015-11-15,Rice (imported) - Retail,KG,cereals and tubers,770.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2015-12-15,Rice (imported) - Retail,KG,cereals and tubers,760.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2016-01-15,Rice (imported) - Retail,KG,cereals and tubers,760.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2016-02-15,Rice (imported) - Retail,KG,cereals and tubers,770.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2016-03-15,Rice (imported) - Retail,KG,cereals and tubers,770.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2016-04-15,Rice (imported) - Retail,KG,cereals and tubers,770.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2016-05-15,Rice (imported) - Retail,KG,cereals and tubers,780.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2016-06-15,Rice (imported) - Retail,KG,cereals and tubers,780.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2016-07-15,Rice (imported) - Retail,KG,cereals and tubers,780.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2016-08-15,Rice (imported) - Retail,KG,cereals and tubers,770.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2016-09-15,Rice (imported) - Retail,KG,cereals and tubers,790.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2016-10-15,Rice (imported) - Retail,KG,cereals and tubers,780.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2016-11-15,Rice (imported) - Retail,KG,cereals and tubers,780.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2016-12-15,Rice (imported) - Retail,KG,cereals and tubers,780.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2017-01-15,Rice (imported) - Retail,KG,cereals and tubers,786.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2017-02-15,Rice (imported) - Retail,KG,cereals and tubers,780.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2017-03-15,Rice (imported) - Retail,KG,cereals and tubers,785.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2017-04-15,Rice (imported) - Retail,KG,cereals and tubers,780.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2017-05-15,Rice (imported) - Retail,KG,cereals and tubers,780.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2017-06-15,Rice (imported) - Retail,KG,cereals and tubers,780.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2017-07-15,Rice (imported) - Retail,KG,cereals and tubers,786.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2017-08-15,Rice (imported) - Retail,KG,cereals and tubers,800.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2017-09-15,Rice (imported) - Retail,KG,cereals and tubers,803.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2017-10-15,Rice (imported) - Retail,KG,cereals and tubers,800.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2017-11-15,Rice (imported) - Retail,KG,cereals and tubers,780.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2017-12-15,Rice (imported) - Retail,KG,cereals and tubers,770.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2018-01-15,Rice (imported) - Retail,KG,cereals and tubers,770.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2018-02-15,Rice (imported) - Retail,KG,cereals and tubers,656.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2018-03-15,Rice (imported) - Retail,KG,cereals and tubers,600.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2018-04-15,Rice (imported) - Retail,KG,cereals and tubers,600.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2018-05-15,Rice (imported) - Retail,KG,cereals and tubers,600.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2018-06-15,Rice (imported) - Retail,KG,cereals and tubers,600.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2018-07-15,Rice (imported) - Retail,KG,cereals and tubers,613.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2018-08-15,Rice (imported) - Retail,KG,cereals and tubers,640.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2018-09-15,Rice (imported) - Retail,KG,cereals and tubers,690.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2018-10-15,Rice (imported) - Retail,KG,cereals and tubers,680.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2018-11-15,Rice (imported) - Retail,KG,cereals and tubers,687.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2018-12-15,Rice (imported) - Retail,KG,cereals and tubers,690.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2019-01-15,Rice (imported) - Retail,KG,cereals and tubers,707.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2019-02-15,Rice (imported) - Retail,KG,cereals and tubers,726.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2019-03-15,Rice (imported) - Retail,KG,cereals and tubers,720.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2019-04-15,Rice (imported) - Retail,KG,cereals and tubers,723.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2019-05-15,Rice (imported) - Retail,KG,cereals and tubers,730.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2019-06-15,Rice (imported) - Retail,KG,cereals and tubers,734.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2019-07-15,Rice (imported) - Retail,KG,cereals and tubers,746.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2019-08-15,Rice (imported) - Retail,KG,cereals and tubers,800.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2019-09-15,Rice (imported) - Retail,KG,cereals and tubers,800.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2019-10-15,Rice (imported) - Retail,KG,cereals and tubers,800.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2019-11-15,Rice (imported) - Retail,KG,cereals and tubers,800.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2019-12-15,Rice (imported) - Retail,KG,cereals and tubers,800.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2020-01-15,Rice (imported) - Retail,KG,cereals and tubers,673.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2020-02-15,Rice (imported) - Retail,KG,cereals and tubers,682.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2020-03-15,Rice (imported) - Retail,KG,cereals and tubers,683.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2020-04-15,Rice (imported) - Retail,KG,cereals and tubers,683.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2020-05-15,Rice (imported) - Retail,KG,cereals and tubers,685.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2020-06-15,Rice (imported) - Retail,KG,cereals and tubers,695.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2020-07-15,Rice (imported) - Retail,KG,cereals and tubers,720.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2020-08-15,Rice (imported) - Retail,KG,cereals and tubers,740.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2020-09-15,Rice (imported) - Retail,KG,cereals and tubers,750.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2020-11-15,Rice (imported) - Retail,KG,cereals and tubers,573.0,XAF,Chad,,870,Biltine,2294,64,15,5,1,2294_64_15_5,
2015-10-15,Millet - Retail,KG,cereals and tubers,230.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2015-11-15,Millet - Retail,KG,cereals and tubers,240.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2015-12-15,Millet - Retail,KG,cereals and tubers,220.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2016-01-15,Millet - Retail,KG,cereals and tubers,220.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2016-02-15,Millet - Retail,KG,cereals and tubers,230.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2016-03-15,Millet - Retail,KG,cereals and tubers,250.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2016-04-15,Millet - Retail,KG,cereals and tubers,220.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2016-05-15,Millet - Retail,KG,cereals and tubers,230.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2016-06-15,Millet - Retail,KG,cereals and tubers,240.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2016-07-15,Millet - Retail,KG,cereals and tubers,230.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2016-08-15,Millet - Retail,KG,cereals and tubers,230.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2016-09-15,Millet - Retail,KG,cereals and tubers,230.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2016-10-15,Millet - Retail,KG,cereals and tubers,210.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2016-11-15,Millet - Retail,KG,cereals and tubers,210.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2016-12-15,Millet - Retail,KG,cereals and tubers,180.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2017-01-15,Millet - Retail,KG,cereals and tubers,152.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2017-02-15,Millet - Retail,KG,cereals and tubers,152.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2017-03-15,Millet - Retail,KG,cereals and tubers,230.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2017-04-15,Millet - Retail,KG,cereals and tubers,230.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2017-05-15,Millet - Retail,KG,cereals and tubers,230.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2017-06-15,Millet - Retail,KG,cereals and tubers,230.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2017-07-15,Millet - Retail,KG,cereals and tubers,236.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2017-08-15,Millet - Retail,KG,cereals and tubers,246.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2017-09-15,Millet - Retail,KG,cereals and tubers,236.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2017-10-15,Millet - Retail,KG,cereals and tubers,213.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2017-11-15,Millet - Retail,KG,cereals and tubers,200.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2017-12-15,Millet - Retail,KG,cereals and tubers,210.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2018-01-15,Millet - Retail,KG,cereals and tubers,210.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2018-02-15,Millet - Retail,KG,cereals and tubers,213.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2018-03-15,Millet - Retail,KG,cereals and tubers,220.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2018-04-15,Millet - Retail,KG,cereals and tubers,220.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2018-05-15,Millet - Retail,KG,cereals and tubers,220.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2018-06-15,Millet - Retail,KG,cereals and tubers,230.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2018-07-15,Millet - Retail,KG,cereals and tubers,240.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2018-08-15,Millet - Retail,KG,cereals and tubers,240.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2018-09-15,Millet - Retail,KG,cereals and tubers,223.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2018-10-15,Millet - Retail,KG,cereals and tubers,193.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2018-11-15,Millet - Retail,KG,cereals and tubers,180.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2018-12-15,Millet - Retail,KG,cereals and tubers,163.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2019-01-15,Millet - Retail,KG,cereals and tubers,150.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2019-02-15,Millet - Retail,KG,cereals and tubers,140.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2019-03-15,Millet - Retail,KG,cereals and tubers,140.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2019-04-15,Millet - Retail,KG,cereals and tubers,150.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2019-05-15,Millet - Retail,KG,cereals and tubers,156.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2019-06-15,Millet - Retail,KG,cereals and tubers,174.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2019-07-15,Millet - Retail,KG,cereals and tubers,174.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2019-08-15,Millet - Retail,KG,cereals and tubers,176.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2019-09-15,Millet - Retail,KG,cereals and tubers,190.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2019-10-15,Millet - Retail,KG,cereals and tubers,166.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2019-11-15,Millet - Retail,KG,cereals and tubers,150.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2019-12-15,Millet - Retail,KG,cereals and tubers,170.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-01-15,Millet - Retail,KG,cereals and tubers,176.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-02-15,Millet - Retail,KG,cereals and tubers,181.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-03-15,Millet - Retail,KG,cereals and tubers,187.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-04-15,Millet - Retail,KG,cereals and tubers,194.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-05-15,Millet - Retail,KG,cereals and tubers,206.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-06-15,Millet - Retail,KG,cereals and tubers,228.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-07-15,Millet - Retail,KG,cereals and tubers,250.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-08-15,Millet - Retail,KG,cereals and tubers,265.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-09-15,Millet - Retail,KG,cereals and tubers,288.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-10-15,Millet - Retail,KG,cereals and tubers,223.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-11-15,Millet - Retail,KG,cereals and tubers,220.3333,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-12-15,Millet - Retail,KG,cereals and tubers,203.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2021-01-15,Millet - Retail,KG,cereals and tubers,193.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2021-02-15,Millet - Retail,KG,cereals and tubers,245.3333,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2021-03-15,Millet - Retail,KG,cereals and tubers,190.0,XAF,Chad,,870,Biltine,2294,73,15,5,1,2294_73_15_5,
2020-10-15,Wheat - Retail,KG,cereals and tubers,320.0,XAF,Chad,,870,Biltine,2294,84,15,5,1,2294_84_15_5,
2020-11-15,Wheat - Retail,KG,cereals and tubers,320.0,XAF,Chad,,870,Biltine,2294,84,15,5,1,2294_84_15_5,
2020-12-15,Wheat - Retail,KG,cereals and tubers,320.0,XAF,Chad,,870,Biltine,2294,84,15,5,1,2294_84_15_5,
2021-01-15,Wheat - Retail,KG,cereals and tubers,320.0,XAF,Chad,,870,Biltine,2294,84,15,5,1,2294_84_15_5,
2021-02-15,Wheat - Retail,KG,cereals and tubers,320.0,XAF,Chad,,870,Biltine,2294,84,15,5,1,2294_84_15_5,
2021-03-15,Wheat - Retail,KG,cereals and tubers,320.0,XAF,Chad,,870,Biltine,2294,84,15,5,1,2294_84_15_5,
2019-02-15,Beans (niebe) - Retail,KG,pulses and nuts,320.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2019-03-15,Beans (niebe) - Retail,KG,pulses and nuts,310.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2019-04-15,Beans (niebe) - Retail,KG,pulses and nuts,310.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2019-05-15,Beans (niebe) - Retail,KG,pulses and nuts,323.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2019-06-15,Beans (niebe) - Retail,KG,pulses and nuts,354.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2019-07-15,Beans (niebe) - Retail,KG,pulses and nuts,354.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2019-08-15,Beans (niebe) - Retail,KG,pulses and nuts,333.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2019-09-15,Beans (niebe) - Retail,KG,pulses and nuts,323.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2019-10-15,Beans (niebe) - Retail,KG,pulses and nuts,306.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2019-11-15,Beans (niebe) - Retail,KG,pulses and nuts,273.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2019-12-15,Beans (niebe) - Retail,KG,pulses and nuts,240.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2020-01-15,Beans (niebe) - Retail,KG,pulses and nuts,276.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2020-02-15,Beans (niebe) - Retail,KG,pulses and nuts,273.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2020-03-15,Beans (niebe) - Retail,KG,pulses and nuts,268.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2020-04-15,Beans (niebe) - Retail,KG,pulses and nuts,298.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2020-05-15,Beans (niebe) - Retail,KG,pulses and nuts,320.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2020-06-15,Beans (niebe) - Retail,KG,pulses and nuts,321.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2020-07-15,Beans (niebe) - Retail,KG,pulses and nuts,330.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2020-08-15,Beans (niebe) - Retail,KG,pulses and nuts,330.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2020-09-15,Beans (niebe) - Retail,KG,pulses and nuts,340.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2020-10-15,Beans (niebe) - Retail,KG,pulses and nuts,326.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2020-11-15,Beans (niebe) - Retail,KG,pulses and nuts,331.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2020-12-15,Beans (niebe) - Retail,KG,pulses and nuts,295.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2021-01-15,Beans (niebe) - Retail,KG,pulses and nuts,270.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
2021-02-15,Beans (niebe) - Retail,KG,pulses and nuts,246.0,XAF,Chad,,870,Biltine,2294,120,15,5,5,2294_120_15_5,
