date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2005-05-15,Sorghum - Retail,3 KG,cereals and tubers,2.755,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2005-06-15,Sorghum - Retail,3 KG,cereals and tubers,2.83,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2005-07-15,Sorghum - Retail,3 KG,cereals and tubers,2.915,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2005-08-15,Sorghum - Retail,3 KG,cereals and tubers,3.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2005-09-15,Sorghum - Retail,3 KG,cereals and tubers,3.335,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2005-10-15,Sorghum - Retail,3 KG,cereals and tubers,2.97,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2005-11-15,Sorghum - Retail,3 KG,cereals and tubers,2.0675,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2005-12-15,Sorghum - Retail,3 KG,cereals and tubers,1.71,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2006-01-15,Sorghum - Retail,3 KG,cereals and tubers,1.8025,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2006-02-15,Sorghum - Retail,3 KG,cereals and tubers,2.2425,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2006-03-15,Sorghum - Retail,3 KG,cereals and tubers,2.065,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2006-04-15,Sorghum - Retail,3 KG,cereals and tubers,1.975,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2006-05-15,Sorghum - Retail,3 KG,cereals and tubers,1.7725,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2006-06-15,Sorghum - Retail,3 KG,cereals and tubers,1.8075,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2006-07-15,Sorghum - Retail,3 KG,cereals and tubers,1.885,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2006-08-15,Sorghum - Retail,3 KG,cereals and tubers,1.8275,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2006-09-15,Sorghum - Retail,3 KG,cereals and tubers,1.32,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2006-10-15,Sorghum - Retail,3 KG,cereals and tubers,1.03,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2006-11-15,Sorghum - Retail,3 KG,cereals and tubers,1.3075,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2006-12-15,Sorghum - Retail,3 KG,cereals and tubers,1.315,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2007-01-15,Sorghum - Retail,3 KG,cereals and tubers,1.3675,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2007-02-15,Sorghum - Retail,3 KG,cereals and tubers,1.36,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2007-03-15,Sorghum - Retail,3 KG,cereals and tubers,1.35,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2007-04-15,Sorghum - Retail,3 KG,cereals and tubers,1.26,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2007-05-15,Sorghum - Retail,3 KG,cereals and tubers,1.1625,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2007-06-15,Sorghum - Retail,3 KG,cereals and tubers,1.3675,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2007-07-15,Sorghum - Retail,3 KG,cereals and tubers,1.2425,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2007-08-15,Sorghum - Retail,3 KG,cereals and tubers,1.1225,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2007-09-15,Sorghum - Retail,3 KG,cereals and tubers,1.185,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2007-10-15,Sorghum - Retail,3 KG,cereals and tubers,1.2175,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2007-11-15,Sorghum - Retail,3 KG,cereals and tubers,1.3,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2007-12-15,Sorghum - Retail,3 KG,cereals and tubers,1.74,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2008-01-15,Sorghum - Retail,3 KG,cereals and tubers,1.785,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2008-02-15,Sorghum - Retail,3 KG,cereals and tubers,1.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2008-03-15,Sorghum - Retail,3 KG,cereals and tubers,1.58,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2008-04-15,Sorghum - Retail,3 KG,cereals and tubers,1.9925,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2008-05-15,Sorghum - Retail,3 KG,cereals and tubers,2.085,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2008-06-15,Sorghum - Retail,3 KG,cereals and tubers,2.2325,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2008-07-15,Sorghum - Retail,3 KG,cereals and tubers,2.8925,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2008-08-15,Sorghum - Retail,3 KG,cereals and tubers,3.09,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2008-09-15,Sorghum - Retail,3 KG,cereals and tubers,2.94,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2008-10-15,Sorghum - Retail,3 KG,cereals and tubers,2.9175,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2008-11-15,Sorghum - Retail,3 KG,cereals and tubers,2.6775,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2008-12-15,Sorghum - Retail,3 KG,cereals and tubers,2.95,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2009-01-15,Sorghum - Retail,3 KG,cereals and tubers,3.025,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2009-02-15,Sorghum - Retail,3 KG,cereals and tubers,3.0325,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2009-03-15,Sorghum - Retail,3 KG,cereals and tubers,3.075,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2009-04-15,Sorghum - Retail,3 KG,cereals and tubers,3.275,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2009-05-15,Sorghum - Retail,3 KG,cereals and tubers,3.2425,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2009-06-15,Sorghum - Retail,3 KG,cereals and tubers,3.315,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2009-07-15,Sorghum - Retail,3 KG,cereals and tubers,3.4575,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2009-08-15,Sorghum - Retail,3 KG,cereals and tubers,3.475,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2009-09-15,Sorghum - Retail,3 KG,cereals and tubers,3.525,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2009-10-15,Sorghum - Retail,3 KG,cereals and tubers,3.81,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2009-11-15,Sorghum - Retail,3 KG,cereals and tubers,3.65,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2009-12-15,Sorghum - Retail,3 KG,cereals and tubers,3.915,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2010-01-15,Sorghum - Retail,3 KG,cereals and tubers,4.05,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2010-02-15,Sorghum - Retail,3 KG,cereals and tubers,3.675,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2010-03-15,Sorghum - Retail,3 KG,cereals and tubers,3.4925,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2010-04-15,Sorghum - Retail,3 KG,cereals and tubers,3.7625,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2010-05-15,Sorghum - Retail,3 KG,cereals and tubers,4.3125,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2010-06-15,Sorghum - Retail,3 KG,cereals and tubers,4.325,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2010-07-15,Sorghum - Retail,3 KG,cereals and tubers,4.4375,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2010-08-15,Sorghum - Retail,3 KG,cereals and tubers,4.5625,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2010-09-15,Sorghum - Retail,3 KG,cereals and tubers,4.125,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2010-10-15,Sorghum - Retail,3 KG,cereals and tubers,3.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2010-11-15,Sorghum - Retail,3 KG,cereals and tubers,2.875,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2010-12-15,Sorghum - Retail,3 KG,cereals and tubers,2.9375,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2011-01-15,Sorghum - Retail,3 KG,cereals and tubers,2.9375,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2011-02-15,Sorghum - Retail,3 KG,cereals and tubers,2.825,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2011-03-15,Sorghum - Retail,3 KG,cereals and tubers,2.8333,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2011-04-15,Sorghum - Retail,3 KG,cereals and tubers,3.25,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2011-05-15,Sorghum - Retail,3 KG,cereals and tubers,3.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2011-06-15,Sorghum - Retail,3 KG,cereals and tubers,3.2875,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2011-07-15,Sorghum - Retail,3 KG,cereals and tubers,3.375,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2011-08-15,Sorghum - Retail,3 KG,cereals and tubers,3.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2011-09-15,Sorghum - Retail,3 KG,cereals and tubers,3.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2011-10-15,Sorghum - Retail,3 KG,cereals and tubers,4.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2011-11-15,Sorghum - Retail,3 KG,cereals and tubers,4.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2011-12-15,Sorghum - Retail,3 KG,cereals and tubers,5.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2012-01-15,Sorghum - Retail,3 KG,cereals and tubers,4.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2012-02-15,Sorghum - Retail,3 KG,cereals and tubers,5.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2012-03-15,Sorghum - Retail,3 KG,cereals and tubers,4.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2012-04-15,Sorghum - Retail,3 KG,cereals and tubers,5.38,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2012-05-15,Sorghum - Retail,3 KG,cereals and tubers,6.63,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2012-07-15,Sorghum - Retail,3 KG,cereals and tubers,7.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2012-08-15,Sorghum - Retail,3 KG,cereals and tubers,6.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2012-09-15,Sorghum - Retail,3 KG,cereals and tubers,6.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2012-10-15,Sorghum - Retail,3 KG,cereals and tubers,6.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2012-11-15,Sorghum - Retail,3 KG,cereals and tubers,6.25,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2012-12-15,Sorghum - Retail,3 KG,cereals and tubers,6.125,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2013-01-15,Sorghum - Retail,3 KG,cereals and tubers,6.125,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2013-02-15,Sorghum - Retail,3 KG,cereals and tubers,6.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2013-03-15,Sorghum - Retail,3 KG,cereals and tubers,6.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2013-04-15,Sorghum - Retail,3 KG,cereals and tubers,6.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2013-05-15,Sorghum - Retail,3 KG,cereals and tubers,5.8,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2013-06-15,Sorghum - Retail,3 KG,cereals and tubers,6.075,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2013-07-15,Sorghum - Retail,3 KG,cereals and tubers,6.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2013-08-15,Sorghum - Retail,3 KG,cereals and tubers,6.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2013-09-15,Sorghum - Retail,3 KG,cereals and tubers,6.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2013-10-15,Sorghum - Retail,3 KG,cereals and tubers,7.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2013-11-15,Sorghum - Retail,3 KG,cereals and tubers,7.25,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2013-12-15,Sorghum - Retail,3 KG,cereals and tubers,7.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2014-01-15,Sorghum - Retail,3 KG,cereals and tubers,7.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2014-02-15,Sorghum - Retail,3 KG,cereals and tubers,8.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2014-03-15,Sorghum - Retail,3 KG,cereals and tubers,8.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2014-04-15,Sorghum - Retail,3 KG,cereals and tubers,9.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2014-05-15,Sorghum - Retail,3 KG,cereals and tubers,10.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2014-06-15,Sorghum - Retail,3 KG,cereals and tubers,11.25,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2014-07-15,Sorghum - Retail,3 KG,cereals and tubers,13.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2014-08-15,Sorghum - Retail,3 KG,cereals and tubers,13.875,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2014-09-15,Sorghum - Retail,3 KG,cereals and tubers,14.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2014-10-15,Sorghum - Retail,3 KG,cereals and tubers,14.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2014-11-15,Sorghum - Retail,3 KG,cereals and tubers,9.625,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2014-12-15,Sorghum - Retail,3 KG,cereals and tubers,7.625,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2015-01-15,Sorghum - Retail,3 KG,cereals and tubers,7.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2015-02-15,Sorghum - Retail,3 KG,cereals and tubers,7.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2015-03-15,Sorghum - Retail,3 KG,cereals and tubers,7.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2015-04-15,Sorghum - Retail,3 KG,cereals and tubers,7.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2015-05-15,Sorghum - Retail,3 KG,cereals and tubers,8.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2015-06-15,Sorghum - Retail,3 KG,cereals and tubers,8.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2015-07-15,Sorghum - Retail,3 KG,cereals and tubers,8.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2015-08-15,Sorghum - Retail,3 KG,cereals and tubers,10.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2015-09-15,Sorghum - Retail,3 KG,cereals and tubers,12.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2015-10-15,Sorghum - Retail,3 KG,cereals and tubers,12.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2015-11-15,Sorghum - Retail,3 KG,cereals and tubers,12.25,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2015-12-15,Sorghum - Retail,3 KG,cereals and tubers,12.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2016-01-15,Sorghum - Retail,3 KG,cereals and tubers,12.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2016-02-15,Sorghum - Retail,3 KG,cereals and tubers,12.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2016-03-15,Sorghum - Retail,3 KG,cereals and tubers,12.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2016-04-15,Sorghum - Retail,3 KG,cereals and tubers,13.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2016-05-15,Sorghum - Retail,3 KG,cereals and tubers,13.25,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2016-06-15,Sorghum - Retail,3 KG,cereals and tubers,13.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2016-07-15,Sorghum - Retail,3 KG,cereals and tubers,13.25,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2016-08-15,Sorghum - Retail,3 KG,cereals and tubers,13.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2016-09-15,Sorghum - Retail,3 KG,cereals and tubers,10.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2016-10-15,Sorghum - Retail,3 KG,cereals and tubers,11.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2016-11-15,Sorghum - Retail,3 KG,cereals and tubers,9.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2016-12-15,Sorghum - Retail,3 KG,cereals and tubers,9.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2017-01-15,Sorghum - Retail,3 KG,cereals and tubers,9.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2017-02-15,Sorghum - Retail,3 KG,cereals and tubers,9.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2017-03-15,Sorghum - Retail,3 KG,cereals and tubers,9.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2017-04-15,Sorghum - Retail,3 KG,cereals and tubers,9.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2017-05-15,Sorghum - Retail,3 KG,cereals and tubers,9.25,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2017-06-15,Sorghum - Retail,3 KG,cereals and tubers,9.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2017-07-15,Sorghum - Retail,3 KG,cereals and tubers,10.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2017-08-15,Sorghum - Retail,3 KG,cereals and tubers,14.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2017-09-15,Sorghum - Retail,3 KG,cereals and tubers,15.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2017-10-15,Sorghum - Retail,3 KG,cereals and tubers,13.13,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2017-11-15,Sorghum - Retail,3 KG,cereals and tubers,15.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2017-12-15,Sorghum - Retail,3 KG,cereals and tubers,20.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2018-01-15,Sorghum - Retail,3 KG,cereals and tubers,25.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2018-02-15,Sorghum - Retail,3 KG,cereals and tubers,25.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2018-03-15,Sorghum - Retail,3 KG,cereals and tubers,28.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2018-05-15,Sorghum - Retail,3 KG,cereals and tubers,30.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2018-06-15,Sorghum - Retail,3 KG,cereals and tubers,32.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2018-07-15,Sorghum - Retail,3 KG,cereals and tubers,51.88,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2018-08-15,Sorghum - Retail,3 KG,cereals and tubers,35.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2018-09-15,Sorghum - Retail,3 KG,cereals and tubers,35.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2018-10-15,Sorghum - Retail,3 KG,cereals and tubers,32.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2018-11-15,Sorghum - Retail,3 KG,cereals and tubers,35.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2018-12-15,Sorghum - Retail,3 KG,cereals and tubers,35.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2019-01-15,Sorghum - Retail,3 KG,cereals and tubers,34.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2019-02-15,Sorghum - Retail,3 KG,cereals and tubers,40.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2019-03-15,Sorghum - Retail,3 KG,cereals and tubers,45.75,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2019-04-15,Sorghum - Retail,3 KG,cereals and tubers,45.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2019-05-15,Sorghum - Retail,3 KG,cereals and tubers,45.63,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2019-07-15,Sorghum - Retail,3 KG,cereals and tubers,50.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2019-08-15,Sorghum - Retail,3 KG,cereals and tubers,60.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2019-09-15,Sorghum - Retail,3 KG,cereals and tubers,65.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2019-10-15,Sorghum - Retail,3 KG,cereals and tubers,57.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2019-11-15,Sorghum - Retail,3 KG,cereals and tubers,65.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2019-12-15,Sorghum - Retail,3 KG,cereals and tubers,70.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2020-01-15,Sorghum - Retail,3 KG,cereals and tubers,80.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2020-02-15,Sorghum - Retail,3 KG,cereals and tubers,87.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2020-03-15,Sorghum - Retail,3 KG,cereals and tubers,105.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2020-04-15,Sorghum - Retail,3 KG,cereals and tubers,142.5,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2020-05-15,Sorghum - Retail,3 KG,cereals and tubers,181.25,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
2020-06-15,Sorghum - Retail,3 KG,cereals and tubers,175.0,SDG,Sudan,Kassala,2752,Kassala,1031,65,15,48,1,1031_65_15_48,
