"X","date","cmname","unit","category","price","currency","mktname","lat","long","year","quarter","price_norm","stdev","distinct_prices","stdev_mean"
19560,Aug 2020,"Millet - Retail","KG","cereals and tubers",208,"XOF","Bogandé",12.9763066,-0.1432736,2020,2020 Q3,0.408759124087591,0.0850451109323434,3,0.0850451109323434
20577,Aug 2020,"Millet - Retail","KG","cereals and tubers",172,"XOF","Haaba",12.9264193,0.7418205,2020,2020 Q3,0.277372262773723,0.0492813360110197,3,0.0492813360110197
20997,Aug 2020,"Millet - Retail","KG","cereals and tubers",184,"XOF","Kompienga",11.08107289,0.723471862,2020,2020 Q3,0.321167883211679,0.0145985401459854,3,0.0145985401459854
21259,Aug 2020,"Millet - Retail","KG","cereals and tubers",245,"XOF","Nieneta",11.2004616,-4.2883147,2020,2020 Q3,0.543795620437956,0.050350856658333,3,0.050350856658333
22047,Aug 2020,"Millet - Retail","KG","cereals and tubers",166,"XOF","Faramana",12.0479595,-4.6671099,2020,2020 Q3,0.255474452554745,0.0493713476586448,3,0.0493713476586448
22498,Aug 2020,"Millet - Retail","KG","cereals and tubers",155,"XOF","Founza",11.44969371,-3.230241667,2020,2020 Q3,0.215328467153285,0.080402489741403,3,0.080402489741403
23080,Aug 2020,"Millet - Retail","KG","cereals and tubers",189,"XOF","N'Dorola",11.7661625,-4.8181526,2020,2020 Q3,0.339416058394161,0.101031847673939,3,0.101031847673939
23557,Aug 2020,"Millet - Retail","KG","cereals and tubers",244,"XOF","Orodara",10.9821014,-4.9148962,2020,2020 Q3,0.54014598540146,0.0698534171287376,3,0.0698534171287376
24071,Aug 2020,"Millet - Retail","KG","cereals and tubers",206,"XOF","Gourcy",13.2072912,-2.3598879,2020,2020 Q3,0.401459854014599,0.0540096663757253,3,0.0540096663757253
24471,Aug 2020,"Millet - Retail","KG","cereals and tubers",237,"XOF","Ouahigouya",13.580982,-2.417699,2020,2020 Q3,0.514598540145985,0.0724738248593989,3,0.0724738248593989
24912,Aug 2020,"Millet - Retail","KG","cereals and tubers",156,"XOF","Titao",13.7670609,-2.0734607,2020,2020 Q3,0.218978102189781,0.0457297959348236,3,0.0457297959348236
25319,Aug 2020,"Millet - Retail","KG","cereals and tubers",259,"XOF","Yako",12.9612908,-2.2634317,2020,2020 Q3,0.594890510948905,0.0822585961283551,3,0.0822585961283551
26274,Aug 2020,"Millet - Retail","KG","cereals and tubers",222,"XOF","Mogtédo",12.284444,-0.837222,2020,2020 Q3,0.45985401459854,0.0495508804243706,3,0.0495508804243706
26619,Aug 2020,"Millet - Retail","KG","cereals and tubers",226,"XOF","Ziniaré",12.582722,-1.233118326,2020,2020 Q3,0.474452554744526,0.0512683880917408,3,0.0512683880917408
27672,Aug 2020,"Millet - Retail","KG","cereals and tubers",260,"XOF","Djibo",14.1023225,-1.6318243,2020,2020 Q3,0.598540145985402,0.0912652035693969,3,0.0912652035693969
28912,Aug 2020,"Millet - Retail","KG","cereals and tubers",292,"XOF","Dori",14.0310659,-0.0289733,2020,2020 Q3,0.715328467153285,0.0507023503264592,3,0.0507023503264592
30134,Aug 2020,"Millet - Retail","KG","cereals and tubers",207,"XOF","Arbinda",14.22823959,-0.860286996,2020,2020 Q3,0.405109489051095,0.0258926966591153,3,0.0258926966591153
30360,Aug 2020,"Millet - Retail","KG","cereals and tubers",257,"XOF","Markoye",14.64326068,0.034042523,2020,2020 Q3,0.587591240875912,0.0285045608609732,3,0.0285045608609732
30863,Aug 2020,"Millet - Retail","KG","cereals and tubers",251,"XOF","Seytenga",13.97458917,0.295821919,2020,2020 Q3,0.565693430656934,0.0623649908417338,3,0.0623649908417338
32046,Aug 2020,"Millet - Retail","KG","cereals and tubers",200,"XOF","Batie",9.876575434,-2.921170794,2020,2020 Q3,0.37956204379562,0.0331159552039324,3,0.0331159552039324
32595,Aug 2020,"Millet - Retail","KG","cereals and tubers",203,"XOF","Dano",11.1435597,-3.0637939,2020,2020 Q3,0.39051094890511,0.0549064919532689,3,0.0549064919532689
33095,Aug 2020,"Millet - Retail","KG","cereals and tubers",260,"XOF","Gaoua",10.3303342,-3.1795681,2020,2020 Q3,0.598540145985402,0.106799903910893,3,0.106799903910893
573,Jul 2020,"Millet - Retail","KG","cereals and tubers",157,"XOF","Tougan",13.0690536,-3.0695369,2020,2020 Q3,0.222627737226277,0.104275721236495,3,0.104275721236495
1394,Jul 2020,"Millet - Retail","KG","cereals and tubers",186,"XOF","Dedougou",12.4617,-3.457987,2020,2020 Q3,0.328467153284672,0.100348372882245,3,0.100348372882245
2941,Jul 2020,"Millet - Retail","KG","cereals and tubers",199,"XOF","Boromo",11.7447567,-2.9300274,2020,2020 Q3,0.375912408759124,0.0939264143404264,3,0.0939264143404264
3364,Jul 2020,"Millet - Retail","KG","cereals and tubers",160,"XOF","Djibasso",13.1238952,-4.1587932,2020,2020 Q3,0.233576642335766,0.0602281936471366,3,0.0602281936471366
3758,Jul 2020,"Millet - Retail","KG","cereals and tubers",192,"XOF","Fara",11.5285634,-2.7665227,2020,2020 Q3,0.35036496350365,0.0829305448523322,3,0.0829305448523322
4180,Jul 2020,"Millet - Retail","KG","cereals and tubers",137,"XOF","Gassan",12.8187745,-3.2,2020,2020 Q3,0.14963503649635,0.0348152993217863,3,0.0348152993217863
4676,Jul 2020,"Millet - Retail","KG","cereals and tubers",154,"XOF","Solenzo",12.1783519,-4.0790712,2020,2020 Q3,0.211678832116788,0.0456326017846984,3,0.0456326017846984
5078,Jul 2020,"Millet - Retail","KG","cereals and tubers",167,"XOF","Toma",12.7564457,-2.8972321,2020,2020 Q3,0.259124087591241,0.0517853933182306,3,0.0517853933182306
5849,Jul 2020,"Millet - Retail","KG","cereals and tubers",220,"XOF","Banfora",10.642703,-4.752639,2020,2020 Q3,0.452554744525547,0.0870828718645902,3,0.0870828718645902
7540,Jul 2020,"Millet - Retail","KG","cereals and tubers",229,"XOF","Ouagadougo (Sankaryare)",12.37102709,-1.517324022,2020,2020 Q3,0.485401459854015,0.0720128885009671,3,0.0720128885009671
8191,Jul 2020,"Millet - Retail","KG","cereals and tubers",237,"XOF","Gounghin",12.37002709,-1.517322022,2020,2020 Q3,0.514598540145985,0.0754159792692403,3,0.0754159792692403
9321,Jul 2020,"Millet - Retail","KG","cereals and tubers",186,"XOF","Tenkodogo",11.7828079,-0.3651416,2020,2020 Q3,0.328467153284672,0.0696305986435727,3,0.0696305986435727
9826,Jul 2020,"Millet - Retail","KG","cereals and tubers",204,"XOF","Pouytenga",12.2467964,-0.4257424,2020,2020 Q3,0.394160583941606,0.0669983932506782,3,0.0669983932506782
10203,Jul 2020,"Millet - Retail","KG","cereals and tubers",212,"XOF","Koupela",12.18229209,-0.352622705,2020,2020 Q3,0.423357664233577,0.0659968661314786,3,0.0659968661314786
10627,Jul 2020,"Millet - Retail","KG","cereals and tubers",159,"XOF","Ouargaye",11.503281,0.0576243,2020,2020 Q3,0.22992700729927,0.073749121976777,3,0.073749121976777
10978,Jul 2020,"Millet - Retail","KG","cereals and tubers",163,"XOF","Zabre",11.18154132,-0.63425825,2020,2020 Q3,0.244525547445255,0.0941388911053679,3,0.0941388911053679
12063,Jul 2020,"Millet - Retail","KG","cereals and tubers",155,"XOF","Kongoussi",13.3224919,-1.5263393,2020,2020 Q3,0.215328467153285,0.0552691809810246,3,0.0552691809810246
12660,Jul 2020,"Millet - Retail","KG","cereals and tubers",191,"XOF","Kaya",13.085603,-1.0839593,2020,2020 Q3,0.346715328467153,0.0579744649997268,3,0.0579744649997268
13049,Jul 2020,"Millet - Retail","KG","cereals and tubers",164,"XOF","Boulsa",12.6626565,-0.5730914,2020,2020 Q3,0.248175182481752,0.0754159792692402,3,0.0754159792692402
13283,Jul 2020,"Millet - Retail","KG","cereals and tubers",224,"XOF","Yalgo",13.588066,-0.2653784,2020,2020 Q3,0.467153284671533,0.0456326017846985,3,0.0456326017846985
14058,Jul 2020,"Millet - Retail","KG","cereals and tubers",213,"XOF","Koudougou",12.2503992,-2.3657338,2020,2020 Q3,0.427007299270073,0.0589992975814216,3,0.0589992975814216
14504,Jul 2020,"Millet - Retail","KG","cereals and tubers",150,"XOF","Leo",11.18140975,-2.117444746,2020,2020 Q3,0.197080291970803,0.201623756451579,3,0.201623756451579
14808,Jul 2020,"Millet - Retail","KG","cereals and tubers",212,"XOF","Réo",12.3186862,-2.4696282,2020,2020 Q3,0.423357664233577,0.036557127010503,3,0.036557127010503
15107,Jul 2020,"Millet - Retail","KG","cereals and tubers",187,"XOF","Sapouy",11.5532714,-1.768851,2020,2020 Q3,0.332116788321168,0.0381033084266809,3,0.0381033084266809
15519,Jul 2020,"Millet - Retail","KG","cereals and tubers",181,"XOF","Tita",11.9268021,-2.5100082,2020,2020 Q3,0.31021897810219,0.0628260405531647,3,0.0628260405531647
15863,Jul 2020,"Millet - Retail","KG","cereals and tubers",240,"XOF","Guelwongo",11.0060426,-0.8609234,2020,2020 Q3,0.525547445255474,0.0787284169701383,3,0.0787284169701383
16198,Jul 2020,"Millet - Retail","KG","cereals and tubers",204,"XOF","Kombissiri",11.9886068,-1.294601954,2020,2020 Q3,0.394160583941606,0.0222996384182766,3,0.0222996384182766
16666,Jul 2020,"Millet - Retail","KG","cereals and tubers",203,"XOF","Manga",11.6673837,-1.0723972,2020,2020 Q3,0.39051094890511,0.0474920226178665,3,0.0474920226178665
17142,Jul 2020,"Millet - Retail","KG","cereals and tubers",195,"XOF","Po",11.16647115,-1.144769689,2020,2020 Q3,0.361313868613139,0.0879958215086381,3,0.0879958215086381
18335,Jul 2020,"Millet - Retail","KG","cereals and tubers",192,"XOF","Fada N'Gourma",12.0570943,0.3593297,2020,2020 Q3,0.35036496350365,0.0663992897761323,3,0.0663992897761323
19192,Jul 2020,"Millet - Retail","KG","cereals and tubers",230,"XOF","Namouno (CBM)",11.8654774,1.702160693,2020,2020 Q3,0.489051094890511,0.0310397830223189,3,0.0310397830223189
19559,Jul 2020,"Millet - Retail","KG","cereals and tubers",196,"XOF","Bogandé",12.9763066,-0.1432736,2020,2020 Q3,0.364963503649635,0.0850451109323434,3,0.0850451109323434
20576,Jul 2020,"Millet - Retail","KG","cereals and tubers",159,"XOF","Haaba",12.9264193,0.7418205,2020,2020 Q3,0.22992700729927,0.0492813360110197,3,0.0492813360110197
20996,Jul 2020,"Millet - Retail","KG","cereals and tubers",188,"XOF","Kompienga",11.08107289,0.723471862,2020,2020 Q3,0.335766423357664,0.0145985401459854,3,0.0145985401459854
21258,Jul 2020,"Millet - Retail","KG","cereals and tubers",224,"XOF","Nieneta",11.2004616,-4.2883147,2020,2020 Q3,0.467153284671533,0.050350856658333,3,0.050350856658333
22046,Jul 2020,"Millet - Retail","KG","cereals and tubers",151,"XOF","Faramana",12.0479595,-4.6671099,2020,2020 Q3,0.200729927007299,0.0493713476586448,3,0.0493713476586448
22497,Jul 2020,"Millet - Retail","KG","cereals and tubers",151,"XOF","Founza",11.44969371,-3.230241667,2020,2020 Q3,0.200729927007299,0.080402489741403,3,0.080402489741403
23079,Jul 2020,"Millet - Retail","KG","cereals and tubers",167,"XOF","N'Dorola",11.7661625,-4.8181526,2020,2020 Q3,0.259124087591241,0.101031847673939,3,0.101031847673939
23556,Jul 2020,"Millet - Retail","KG","cereals and tubers",229,"XOF","Orodara",10.9821014,-4.9148962,2020,2020 Q3,0.485401459854015,0.0698534171287376,3,0.0698534171287376
24070,Jul 2020,"Millet - Retail","KG","cereals and tubers",203,"XOF","Gourcy",13.2072912,-2.3598879,2020,2020 Q3,0.39051094890511,0.0540096663757253,3,0.0540096663757253
24470,Jul 2020,"Millet - Retail","KG","cereals and tubers",200,"XOF","Ouahigouya",13.580982,-2.417699,2020,2020 Q3,0.37956204379562,0.0724738248593989,3,0.0724738248593989
24911,Jul 2020,"Millet - Retail","KG","cereals and tubers",145,"XOF","Titao",13.7670609,-2.0734607,2020,2020 Q3,0.178832116788321,0.0457297959348236,3,0.0457297959348236
25318,Jul 2020,"Millet - Retail","KG","cereals and tubers",221,"XOF","Yako",12.9612908,-2.2634317,2020,2020 Q3,0.456204379562044,0.0822585961283551,3,0.0822585961283551
26273,Jul 2020,"Millet - Retail","KG","cereals and tubers",198,"XOF","Mogtédo",12.284444,-0.837222,2020,2020 Q3,0.372262773722628,0.0495508804243706,3,0.0495508804243706
26618,Jul 2020,"Millet - Retail","KG","cereals and tubers",210,"XOF","Ziniaré",12.582722,-1.233118326,2020,2020 Q3,0.416058394160584,0.0512683880917408,3,0.0512683880917408
27671,Jul 2020,"Millet - Retail","KG","cereals and tubers",220,"XOF","Djibo",14.1023225,-1.6318243,2020,2020 Q3,0.452554744525547,0.0912652035693969,3,0.0912652035693969
28911,Jul 2020,"Millet - Retail","KG","cereals and tubers",267,"XOF","Dori",14.0310659,-0.0289733,2020,2020 Q3,0.624087591240876,0.0507023503264592,3,0.0507023503264592
30133,Jul 2020,"Millet - Retail","KG","cereals and tubers",212,"XOF","Arbinda",14.22823959,-0.860286996,2020,2020 Q3,0.423357664233577,0.0258926966591153,3,0.0258926966591153
30359,Jul 2020,"Millet - Retail","KG","cereals and tubers",258,"XOF","Markoye",14.64326068,0.034042523,2020,2020 Q3,0.591240875912409,0.0285045608609732,3,0.0285045608609732
30862,Jul 2020,"Millet - Retail","KG","cereals and tubers",217,"XOF","Seytenga",13.97458917,0.295821919,2020,2020 Q3,0.441605839416058,0.0623649908417338,3,0.0623649908417338
32045,Jul 2020,"Millet - Retail","KG","cereals and tubers",203,"XOF","Batie",9.876575434,-2.921170794,2020,2020 Q3,0.39051094890511,0.0331159552039324,3,0.0331159552039324
32594,Jul 2020,"Millet - Retail","KG","cereals and tubers",190,"XOF","Dano",11.1435597,-3.0637939,2020,2020 Q3,0.343065693430657,0.0549064919532689,3,0.0549064919532689
33094,Jul 2020,"Millet - Retail","KG","cereals and tubers",243,"XOF","Gaoua",10.3303342,-3.1795681,2020,2020 Q3,0.536496350364963,0.106799903910893,3,0.106799903910893
2313,Jun 2020,"Millet - Retail","KG","cereals and tubers",160,"XOF","Nouna",12.7356266,-3.8229735,2020,2020 Q2,0.233576642335766,0.0496851042741171,3,0.0496851042741171
2940,Jun 2020,"Millet - Retail","KG","cereals and tubers",191,"XOF","Boromo",11.7447567,-2.9300274,2020,2020 Q2,0.346715328467153,0.0256341940458704,3,0.0256341940458704
3363,Jun 2020,"Millet - Retail","KG","cereals and tubers",152,"XOF","Djibasso",13.1238952,-4.1587932,2020,2020 Q2,0.204379562043796,0.0222996384182766,3,0.0222996384182766
4675,Jun 2020,"Millet - Retail","KG","cereals and tubers",141,"XOF","Solenzo",12.1783519,-4.0790712,2020,2020 Q2,0.164233576642336,0.0201006224353507,3,0.0201006224353507
5077,Jun 2020,"Millet - Retail","KG","cereals and tubers",168,"XOF","Toma",12.7564457,-2.8972321,2020,2020 Q2,0.262773722627737,0.0117319352323515,3,0.0117319352323515
6410,Jun 2020,"Millet - Retail","KG","cereals and tubers",238,"XOF","Douna",10.61514717,-5.107333145,2020,2020 Q2,0.518248175182482,0.0987426953172896,3,0.0987426953172896
8190,Jun 2020,"Millet - Retail","KG","cereals and tubers",220,"XOF","Gounghin",12.37002709,-1.517322022,2020,2020 Q2,0.452554744525547,0.00364963503649635,3,0.00364963503649635
10202,Jun 2020,"Millet - Retail","KG","cereals and tubers",208,"XOF","Koupela",12.18229209,-0.352622705,2020,2020 Q2,0.408759124087591,0.00918471342490358,3,0.00918471342490358
10626,Jun 2020,"Millet - Retail","KG","cereals and tubers",153,"XOF","Ouargaye",11.503281,0.0576243,2020,2020 Q2,0.208029197080292,0.0201006224353507,3,0.0201006224353507
14807,Jun 2020,"Millet - Retail","KG","cereals and tubers",194,"XOF","Réo",12.3186862,-2.4696282,2020,2020 Q2,0.357664233576642,0.0351958056970546,3,0.0351958056970546
15106,Jun 2020,"Millet - Retail","KG","cereals and tubers",189,"XOF","Sapouy",11.5532714,-1.768851,2020,2020 Q2,0.339416058394161,0.0167247288137074,3,0.0167247288137074
15518,Jun 2020,"Millet - Retail","KG","cereals and tubers",178,"XOF","Tita",11.9268021,-2.5100082,2020,2020 Q2,0.299270072992701,0.0393642084850692,3,0.0393642084850692
16197,Jun 2020,"Millet - Retail","KG","cereals and tubers",204,"XOF","Kombissiri",11.9886068,-1.294601954,2020,2020 Q2,0.394160583941606,0.0498189664949958,3,0.0498189664949958
16665,Jun 2020,"Millet - Retail","KG","cereals and tubers",194,"XOF","Manga",11.6673837,-1.0723972,2020,2020 Q2,0.357664233576642,0.0269018788169051,3,0.0269018788169051
17141,Jun 2020,"Millet - Retail","KG","cereals and tubers",194,"XOF","Po",11.16647115,-1.144769689,2020,2020 Q2,0.357664233576642,0.0604489452496586,3,0.0604489452496586
19957,Jun 2020,"Millet - Retail","KG","cereals and tubers",239,"XOF","Diapaga",12.071211,1.7882233,2020,2020 Q2,0.521897810218978,0.10926579021524,3,0.10926579021524
20575,Jun 2020,"Millet - Retail","KG","cereals and tubers",162,"XOF","Haaba",12.9264193,0.7418205,2020,2020 Q2,0.240875912408759,0.00364963503649636,3,0.00364963503649636
20995,Jun 2020,"Millet - Retail","KG","cereals and tubers",163,"XOF","Kompienga",11.08107289,0.723471862,2020,2020 Q2,0.244525547445255,0.0573585169543858,3,0.0573585169543858
22045,Jun 2020,"Millet - Retail","KG","cereals and tubers",145,"XOF","Faramana",12.0479595,-4.6671099,2020,2020 Q2,0.178832116788321,0.00965602668271749,3,0.00965602668271749
24910,Jun 2020,"Millet - Retail","KG","cereals and tubers",127,"XOF","Titao",13.7670609,-2.0734607,2020,2020 Q2,0.113138686131387,0.0234638704647031,3,0.0234638704647031
25317,Jun 2020,"Millet - Retail","KG","cereals and tubers",228,"XOF","Yako",12.9612908,-2.2634317,2020,2020 Q2,0.481751824817518,0.0903607182710945,3,0.0903607182710945
26617,Jun 2020,"Millet - Retail","KG","cereals and tubers",210,"XOF","Ziniaré",12.582722,-1.233118326,2020,2020 Q2,0.416058394160584,0.0510948905109489,3,0.0510948905109489
30358,Jun 2020,"Millet - Retail","KG","cereals and tubers",238,"XOF","Markoye",14.64326068,0.034042523,2020,2020 Q2,0.518248175182482,0.0348152993217863,3,0.0348152993217863
30861,Jun 2020,"Millet - Retail","KG","cereals and tubers",217,"XOF","Seytenga",13.97458917,0.295821919,2020,2020 Q2,0.441605839416058,0.00557490960456917,3,0.00557490960456917
32044,Jun 2020,"Millet - Retail","KG","cereals and tubers",220,"XOF","Batie",9.876575434,-2.921170794,2020,2020 Q2,0.452554744525547,0.0850451109323434,3,0.0850451109323434
32593,Jun 2020,"Millet - Retail","KG","cereals and tubers",182,"XOF","Dano",11.1435597,-3.0637939,2020,2020 Q2,0.313868613138686,0.010948905109489,3,0.010948905109489
33093,Jun 2020,"Millet - Retail","KG","cereals and tubers",243,"XOF","Gaoua",10.3303342,-3.1795681,2020,2020 Q2,0.536496350364963,0.0583941605839416,3,0.0583941605839416
2312,May 2020,"Millet - Retail","KG","cereals and tubers",140,"XOF","Nouna",12.7356266,-3.8229735,2020,2020 Q2,0.160583941605839,0.0496851042741171,3,0.0496851042741171
2939,May 2020,"Millet - Retail","KG","cereals and tubers",199,"XOF","Boromo",11.7447567,-2.9300274,2020,2020 Q2,0.375912408759124,0.0256341940458704,3,0.0256341940458704
3362,May 2020,"Millet - Retail","KG","cereals and tubers",144,"XOF","Djibasso",13.1238952,-4.1587932,2020,2020 Q2,0.175182481751825,0.0222996384182766,3,0.0222996384182766
4674,May 2020,"Millet - Retail","KG","cereals and tubers",140,"XOF","Solenzo",12.1783519,-4.0790712,2020,2020 Q2,0.160583941605839,0.0201006224353507,3,0.0201006224353507
5076,May 2020,"Millet - Retail","KG","cereals and tubers",167,"XOF","Toma",12.7564457,-2.8972321,2020,2020 Q2,0.259124087591241,0.0117319352323515,3,0.0117319352323515
6409,May 2020,"Millet - Retail","KG","cereals and tubers",292,"XOF","Douna",10.61514717,-5.107333145,2020,2020 Q2,0.715328467153285,0.0987426953172896,3,0.0987426953172896
8189,May 2020,"Millet - Retail","KG","cereals and tubers",219,"XOF","Gounghin",12.37002709,-1.517322022,2020,2020 Q2,0.448905109489051,0.00364963503649635,3,0.00364963503649635
10201,May 2020,"Millet - Retail","KG","cereals and tubers",206,"XOF","Koupela",12.18229209,-0.352622705,2020,2020 Q2,0.401459854014599,0.00918471342490358,3,0.00918471342490358
10625,May 2020,"Millet - Retail","KG","cereals and tubers",148,"XOF","Ouargaye",11.503281,0.0576243,2020,2020 Q2,0.18978102189781,0.0201006224353507,3,0.0201006224353507
14806,May 2020,"Millet - Retail","KG","cereals and tubers",179,"XOF","Réo",12.3186862,-2.4696282,2020,2020 Q2,0.302919708029197,0.0351958056970546,3,0.0351958056970546
15105,May 2020,"Millet - Retail","KG","cereals and tubers",183,"XOF","Sapouy",11.5532714,-1.768851,2020,2020 Q2,0.317518248175182,0.0167247288137074,3,0.0167247288137074
15517,May 2020,"Millet - Retail","KG","cereals and tubers",175,"XOF","Tita",11.9268021,-2.5100082,2020,2020 Q2,0.288321167883212,0.0393642084850692,3,0.0393642084850692
16196,May 2020,"Millet - Retail","KG","cereals and tubers",207,"XOF","Kombissiri",11.9886068,-1.294601954,2020,2020 Q2,0.405109489051095,0.0498189664949958,3,0.0498189664949958
16664,May 2020,"Millet - Retail","KG","cereals and tubers",180,"XOF","Manga",11.6673837,-1.0723972,2020,2020 Q2,0.306569343065693,0.0269018788169051,3,0.0269018788169051
17140,May 2020,"Millet - Retail","KG","cereals and tubers",208,"XOF","Po",11.16647115,-1.144769689,2020,2020 Q2,0.408759124087591,0.0604489452496586,3,0.0604489452496586
19956,May 2020,"Millet - Retail","KG","cereals and tubers",191,"XOF","Diapaga",12.071211,1.7882233,2020,2020 Q2,0.346715328467153,0.10926579021524,3,0.10926579021524
20574,May 2020,"Millet - Retail","KG","cereals and tubers",160,"XOF","Haaba",12.9264193,0.7418205,2020,2020 Q2,0.233576642335766,0.00364963503649636,3,0.00364963503649636
20994,May 2020,"Millet - Retail","KG","cereals and tubers",159,"XOF","Kompienga",11.08107289,0.723471862,2020,2020 Q2,0.22992700729927,0.0573585169543858,3,0.0573585169543858
22044,May 2020,"Millet - Retail","KG","cereals and tubers",146,"XOF","Faramana",12.0479595,-4.6671099,2020,2020 Q2,0.182481751824818,0.00965602668271749,3,0.00965602668271749
24909,May 2020,"Millet - Retail","KG","cereals and tubers",129,"XOF","Titao",13.7670609,-2.0734607,2020,2020 Q2,0.12043795620438,0.0234638704647031,3,0.0234638704647031
25316,May 2020,"Millet - Retail","KG","cereals and tubers",191,"XOF","Yako",12.9612908,-2.2634317,2020,2020 Q2,0.346715328467153,0.0903607182710945,3,0.0903607182710945
26616,May 2020,"Millet - Retail","KG","cereals and tubers",188,"XOF","Ziniaré",12.582722,-1.233118326,2020,2020 Q2,0.335766423357664,0.0510948905109489,3,0.0510948905109489
30357,May 2020,"Millet - Retail","KG","cereals and tubers",222,"XOF","Markoye",14.64326068,0.034042523,2020,2020 Q2,0.45985401459854,0.0348152993217863,3,0.0348152993217863
30860,May 2020,"Millet - Retail","KG","cereals and tubers",214,"XOF","Seytenga",13.97458917,0.295821919,2020,2020 Q2,0.430656934306569,0.00557490960456917,3,0.00557490960456917
32043,May 2020,"Millet - Retail","KG","cereals and tubers",232,"XOF","Batie",9.876575434,-2.921170794,2020,2020 Q2,0.496350364963504,0.0850451109323434,3,0.0850451109323434
32592,May 2020,"Millet - Retail","KG","cereals and tubers",185,"XOF","Dano",11.1435597,-3.0637939,2020,2020 Q2,0.324817518248175,0.010948905109489,3,0.010948905109489
33092,May 2020,"Millet - Retail","KG","cereals and tubers",259,"XOF","Gaoua",10.3303342,-3.1795681,2020,2020 Q2,0.594890510948905,0.0583941605839416,3,0.0583941605839416
2311,Apr 2020,"Millet - Retail","KG","cereals and tubers",134,"XOF","Nouna",12.7356266,-3.8229735,2020,2020 Q2,0.138686131386861,0.0496851042741171,3,0.0496851042741171
2938,Apr 2020,"Millet - Retail","KG","cereals and tubers",185,"XOF","Boromo",11.7447567,-2.9300274,2020,2020 Q2,0.324817518248175,0.0256341940458704,3,0.0256341940458704
3361,Apr 2020,"Millet - Retail","KG","cereals and tubers",140,"XOF","Djibasso",13.1238952,-4.1587932,2020,2020 Q2,0.160583941605839,0.0222996384182766,3,0.0222996384182766
4673,Apr 2020,"Millet - Retail","KG","cereals and tubers",131,"XOF","Solenzo",12.1783519,-4.0790712,2020,2020 Q2,0.127737226277372,0.0201006224353507,3,0.0201006224353507
5075,Apr 2020,"Millet - Retail","KG","cereals and tubers",162,"XOF","Toma",12.7564457,-2.8972321,2020,2020 Q2,0.240875912408759,0.0117319352323515,3,0.0117319352323515
6408,Apr 2020,"Millet - Retail","KG","cereals and tubers",268,"XOF","Douna",10.61514717,-5.107333145,2020,2020 Q2,0.627737226277372,0.0987426953172896,3,0.0987426953172896
8188,Apr 2020,"Millet - Retail","KG","cereals and tubers",218,"XOF","Gounghin",12.37002709,-1.517322022,2020,2020 Q2,0.445255474452555,0.00364963503649635,3,0.00364963503649635
10200,Apr 2020,"Millet - Retail","KG","cereals and tubers",203,"XOF","Koupela",12.18229209,-0.352622705,2020,2020 Q2,0.39051094890511,0.00918471342490358,3,0.00918471342490358
10624,Apr 2020,"Millet - Retail","KG","cereals and tubers",142,"XOF","Ouargaye",11.503281,0.0576243,2020,2020 Q2,0.167883211678832,0.0201006224353507,3,0.0201006224353507
14805,Apr 2020,"Millet - Retail","KG","cereals and tubers",176,"XOF","Réo",12.3186862,-2.4696282,2020,2020 Q2,0.291970802919708,0.0351958056970546,3,0.0351958056970546
15104,Apr 2020,"Millet - Retail","KG","cereals and tubers",180,"XOF","Sapouy",11.5532714,-1.768851,2020,2020 Q2,0.306569343065693,0.0167247288137074,3,0.0167247288137074
15516,Apr 2020,"Millet - Retail","KG","cereals and tubers",158,"XOF","Tita",11.9268021,-2.5100082,2020,2020 Q2,0.226277372262774,0.0393642084850692,3,0.0393642084850692
16195,Apr 2020,"Millet - Retail","KG","cereals and tubers",182,"XOF","Kombissiri",11.9886068,-1.294601954,2020,2020 Q2,0.313868613138686,0.0498189664949958,3,0.0498189664949958
16663,Apr 2020,"Millet - Retail","KG","cereals and tubers",183,"XOF","Manga",11.6673837,-1.0723972,2020,2020 Q2,0.317518248175182,0.0269018788169051,3,0.0269018788169051
17139,Apr 2020,"Millet - Retail","KG","cereals and tubers",175,"XOF","Po",11.16647115,-1.144769689,2020,2020 Q2,0.288321167883212,0.0604489452496586,3,0.0604489452496586
19955,Apr 2020,"Millet - Retail","KG","cereals and tubers",184,"XOF","Diapaga",12.071211,1.7882233,2020,2020 Q2,0.321167883211679,0.10926579021524,3,0.10926579021524
20573,Apr 2020,"Millet - Retail","KG","cereals and tubers",161,"XOF","Haaba",12.9264193,0.7418205,2020,2020 Q2,0.237226277372263,0.00364963503649636,3,0.00364963503649636
20993,Apr 2020,"Millet - Retail","KG","cereals and tubers",134,"XOF","Kompienga",11.08107289,0.723471862,2020,2020 Q2,0.138686131386861,0.0573585169543858,3,0.0573585169543858
22043,Apr 2020,"Millet - Retail","KG","cereals and tubers",141,"XOF","Faramana",12.0479595,-4.6671099,2020,2020 Q2,0.164233576642336,0.00965602668271749,3,0.00965602668271749
24908,Apr 2020,"Millet - Retail","KG","cereals and tubers",139,"XOF","Titao",13.7670609,-2.0734607,2020,2020 Q2,0.156934306569343,0.0234638704647031,3,0.0234638704647031
25315,Apr 2020,"Millet - Retail","KG","cereals and tubers",181,"XOF","Yako",12.9612908,-2.2634317,2020,2020 Q2,0.31021897810219,0.0903607182710945,3,0.0903607182710945
